time,reported_cases,reported_cases_c,predicted_cases_c,predicted_min_c,predicted_max_c,predicted_cases,predicted_min,predicted_max,predicted_min2,predicted_max2,deaths,deaths_c,estimated_deaths_c,death_min_c,death_max_c,estimated_deaths,death_min,death_max,death_min2,death_max2,rt,rt_min,rt_max,rt_min2,rt_max2,country_region_code,country_region,iso_3166_2_code,retail_and_recreation,grocery_and_pharmacy,parks,transit_stations,workplaces,residential,AS,BC,BS,CC,CH,CL,CM,CS,DF,DG,GR,GT,HG,JC,MC,MN,MS,NL,NT,OC,PL,QR,QT,SL,SP,SR,TC,TL,TS,VZ,YN,ZS
2020-06-19,38,5497,1850284.09215888,7092.659703714491,9723654.86738838,4356.65946798149,163.555156260385,31204.592483427998,250.340272058522,1050.08773276532,12,469,432.095714816153,332.009806310415,553.955650544848,14.62325358789,9.789641271746278,18.5688776695859,13.191665597864402,16.1836805961868,0.950411371291991,0.295744809437966,1.2753816247820702,0.8458513498314871,1.1633860085071699,MX,Mexico,MX-JAL,-32,-3,-29,-40,-27,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-20,9,5506,1854184.17460083,7258.447701022471,9751826.90745517,3900.0824419534297,165.787997307981,28172.040066793797,259.38138048160704,967.32861823202,7,476,446.890999760102,341.265875467265,573.083855860639,14.795284943949099,9.25606915684966,19.128205315790602,12.968625582923,16.579510377741002,0.9488728205124101,0.29183929064852004,1.2753126787126798,0.8416647871681858,1.16334825382452,MX,Mexico,MX-JAL,-33,3,-26,-36,-7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-21,6,5512,1857681.13496906,7426.091128123199,9777266.98188955,3496.96036822576,167.643427100736,25440.0744343791,266.670188766897,900.543516565127,10,486,461.851341949588,349.98215429613197,592.768327448606,14.9603421894858,8.71627882886765,19.684471587967398,12.9502150483467,17.0151209329375,0.947505330430925,0.288495954740909,1.2752401919909901,0.8378443990748191,1.1633092381959098,MX,Mexico,MX-JAL,-40,-8,-38,-44,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-22,0,5512,1860821.57048647,7595.209959206741,9800218.94416172,3140.4355174093603,169.11883108354,22951.9622721727,273.040307934319,847.275049339856,2,488,476.97609532064797,358.133810424226,613.021612264525,15.124753371059699,8.15165612809389,20.2532848159189,13.037959136589699,17.3937606802478,0.9462885301876821,0.28563701200168,1.2751643271331201,0.834360746040664,1.16326905746449,MX,Mexico,MX-JAL,-35,-14,-36,-41,-28,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-23,0,5512,1863646.15270412,7765.56234441859,9820663.47083159,2824.58221765294,170.352385211845,20444.526669868897,277.161897214443,805.43003753998,0,488,492.264237880532,365.73236169242597,633.853225454551,15.2881425598844,7.598551268200199,20.831613190025802,13.0628909724688,17.780415240399,0.9452046654543871,0.283190623764216,1.2750852895907099,0.8311856084417841,1.16322781869753,MX,Mexico,MX-JAL,-33,-9,-30,-40,-33,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-16,30,300,49231.7485086195,733.8370028105361,848940.429697602,2794.5302423060402,21.6319381334165,44647.4649932751,27.334702085307498,35.5273234325737,2,41,75.52211512785699,30.8505365832435,111.317381813609,5.34725871044366,4.066397443782661,6.60071943897133,4.88705943828505,5.77440597499308,0.7710549731852621,0.528006869360085,1.18081356267064,0.649376302118025,0.8383868386350809,MX,Mexico,MX-CHH,-51,-12,-37,-59,-50,21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-17,34,334,52013.2358804158,751.348076499742,898823.307290353,2781.4873717962896,17.5110736892061,49882.8775927504,23.8513823719167,32.8259691431716,7,48,81.0587485147507,35.098885700451696,118.10785340836,5.53663338689376,4.24834911720822,6.790471594751611,5.0897030843935,5.974088284556579,0.6976523044825511,0.413668007093421,1.2457507966457801,0.566257757871379,0.8108921857780109,MX,Mexico,MX-CHH,-54,-12,-38,-61,-49,24,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-18,40,374,54594.1331599095,777.355139269807,944440.2606519291,2580.89727949371,26.0070627700651,45616.9533615763,34.0760614158337,48.735954312993705,5,53,86.7851291149793,39.574527865818204,125.09432341520399,5.72638060022854,4.4756421653665095,6.98647000684384,5.272784052358019,6.169699421175681,1.01120533784437,0.6659464309547309,1.34195086154698,0.8940586635309922,1.1331910595446002,MX,Mexico,MX-CHH,-60,-23,-49,-61,-31,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-19,35,409,56833.6441970391,800.270451010559,986515.1949386529,2239.5110371296,22.9153117407517,42074.934286724,33.0892818887774,54.08392779719,3,56,92.70630503724449,44.302024641838706,132.278032292129,5.92117592226519,4.72749677602045,7.183708876924451,5.49755791331719,6.353785971691281,1.0780347584318901,0.5173706089789679,1.68301668708598,0.8686118463786179,1.30032882947726,MX,Mexico,MX-CHH,-64,-30,-55,-65,-28,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-20,54,463,59522.255368007005,827.304007004839,1028284.25462636,2688.61117096785,27.0335559942802,41769.0596877117,34.1884221892953,43.2736725533642,6,62,98.8207432701235,49.2256796242615,139.700868456712,6.114438232879059,4.92365498242289,7.42283616458315,5.67938075855556,6.5298213561339296,0.9895385187006679,0.818977431709425,1.23159670550698,0.91577077236461,1.0540900986270698,MX,Mexico,MX-CHH,-54,-23,-41,-60,-47,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-21,31,494,62069.048528017694,860.7468209026019,1073159.82046553,2546.79316001075,33.4428138977628,44875.5658391625,41.513055467188295,51.460220171834706,8,70,105.127608660723,54.34940904964029,147.371383895961,6.30686539059919,5.12372942537874,7.67051543924927,5.855220176528849,6.714757506905429,1.1793579987279799,0.962862539924672,1.37642877689933,1.0988384646844398,1.2641302324343302,MX,Mexico,MX-CHH,-57,-25,-45,-61,-50,22,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-22,45,539,64534.8956595304,894.774464483731,1115301.57000948,2465.84713151269,34.0276435811292,42141.7495439507,42.266921336408295,51.1228226529883,7,77,111.620873606826,59.615780625475296,155.22450064319798,6.493264946103491,5.26637157583497,7.8531167472369,6.03770099037992,6.91252046615238,1.19642665749338,0.954915823106985,1.3848773681739097,1.13435499768277,1.26854736414408,MX,Mexico,MX-CHH,-58,-24,-48,-62,-50,22,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-23,41,580,66968.9935797525,927.500399326465,1157627.19331948,2434.09792022203,32.725934842733395,42325.623309997995,40.062236208866295,50.237693432962104,2,79,118.294235204372,65.0682030315229,163.286390553902,6.673361597546071,5.45242240604769,8.06188991070405,6.213729059252531,7.09032869508371,1.13005776130238,0.883474459728121,1.34516612038223,1.0419290888589001,1.23293127127615,MX,Mexico,MX-CHH,-59,-24,-45,-62,-51,23,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-24,54,634,69424.407736863,954.6735393690109,1203778.0258678999,2455.41415711058,27.173140042546898,46150.8325484218,33.6102212688975,42.847747725950605,14,93,125.139927578699,70.6715978842622,171.548764344588,6.84569237432653,5.60339485273929,8.26237379068639,6.42029749183473,7.26640915574752,0.965761975412813,0.683018675708528,1.19416464276154,0.867028650223425,1.07255410701399,MX,Mexico,MX-CHH,-60,-21,-45,-63,-49,25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
