FECHA,ENTIDAD_RES,NOMBRE,CODIGO,POBLACION,SUPERFICIE,DENSIDAD,I,R,S,TotalRecuperado,TotalPorMuerte
2020-04-06,9,CIUDAD DE MÉXICO,DF,9018645,1495,6033,1250,489,9016906,423,66
2020-04-07,9,CIUDAD DE MÉXICO,DF,9018645,1495,6033,1347,538,9016760,461,77
2020-04-08,9,CIUDAD DE MÉXICO,DF,9018645,1495,6033,1464,578,9016603,495,83
2020-04-09,9,CIUDAD DE MÉXICO,DF,9018645,1495,6033,1557,661,9016427,561,100
2020-04-10,9,CIUDAD DE MÉXICO,DF,9018645,1495,6033,1780,732,9016133,608,124
2020-04-11,9,CIUDAD DE MÉXICO,DF,9018645,1495,6033,1912,802,9015931,656,146
2020-04-12,9,CIUDAD DE MÉXICO,DF,9018645,1495,6033,2070,853,9015722,696,157
2020-04-13,9,CIUDAD DE MÉXICO,DF,9018645,1495,6033,2255,947,9015443,776,171
2020-04-14,9,CIUDAD DE MÉXICO,DF,9018645,1495,6033,2439,1027,9015179,833,194
2020-04-15,9,CIUDAD DE MÉXICO,DF,9018645,1495,6033,2667,1149,9014829,935,214
2020-04-16,9,CIUDAD DE MÉXICO,DF,9018645,1495,6033,2865,1259,9014521,1021,238
2020-04-17,9,CIUDAD DE MÉXICO,DF,9018645,1495,6033,3117,1362,9014166,1108,254
2020-04-18,9,CIUDAD DE MÉXICO,DF,9018645,1495,6033,3378,1483,9013784,1207,276
2020-04-19,9,CIUDAD DE MÉXICO,DF,9018645,1495,6033,3586,1619,9013440,1314,305
2020-04-20,9,CIUDAD DE MÉXICO,DF,9018645,1495,6033,4031,1767,9012847,1434,333
2020-04-21,9,CIUDAD DE MÉXICO,DF,9018645,1495,6033,4236,1914,9012495,1543,371
2020-04-22,9,CIUDAD DE MÉXICO,DF,9018645,1495,6033,4450,2064,9012131,1666,398
2020-04-23,9,CIUDAD DE MÉXICO,DF,9018645,1495,6033,4660,2248,9011737,1820,428
2020-04-24,9,CIUDAD DE MÉXICO,DF,9018645,1495,6033,4840,2523,9011282,2054,469
2020-04-25,9,CIUDAD DE MÉXICO,DF,9018645,1495,6033,5076,2750,9010819,2226,524
2020-04-26,9,CIUDAD DE MÉXICO,DF,9018645,1495,6033,5268,2966,9010411,2393,573
2020-04-27,9,CIUDAD DE MÉXICO,DF,9018645,1495,6033,5525,3246,9009874,2630,616
2020-04-28,9,CIUDAD DE MÉXICO,DF,9018645,1495,6033,5733,3513,9009399,2861,652
2020-04-29,9,CIUDAD DE MÉXICO,DF,9018645,1495,6033,5763,3871,9009011,3164,707
2020-04-30,9,CIUDAD DE MÉXICO,DF,9018645,1495,6033,5998,4191,9008456,3417,774
2020-05-01,9,CIUDAD DE MÉXICO,DF,9018645,1495,6033,6495,4559,9007591,3722,837
2020-05-02,9,CIUDAD DE MÉXICO,DF,9018645,1495,6033,6651,4933,9007061,4049,884
2020-05-03,9,CIUDAD DE MÉXICO,DF,9018645,1495,6033,6846,5286,9006513,4338,948
2020-05-04,9,CIUDAD DE MÉXICO,DF,9018645,1495,6033,7015,5856,9005774,4851,1005
2020-05-05,9,CIUDAD DE MÉXICO,DF,9018645,1495,6033,7310,6229,9005106,5153,1076
2020-05-06,9,CIUDAD DE MÉXICO,DF,9018645,1495,6033,7527,6614,9004504,5463,1151
2020-05-07,9,CIUDAD DE MÉXICO,DF,9018645,1495,6033,7779,7016,9003850,5805,1211
2020-05-08,9,CIUDAD DE MÉXICO,DF,9018645,1495,6033,8089,7467,9003089,6186,1281
2020-05-09,9,CIUDAD DE MÉXICO,DF,9018645,1495,6033,8278,7920,9002447,6573,1347
2020-05-10,9,CIUDAD DE MÉXICO,DF,9018645,1495,6033,8787,8339,9001519,6916,1423
2020-05-11,9,CIUDAD DE MÉXICO,DF,9018645,1495,6033,9051,8873,9000721,7378,1495
2020-05-12,9,CIUDAD DE MÉXICO,DF,9018645,1495,6033,9286,9359,9000000,7787,1572
2020-05-13,9,CIUDAD DE MÉXICO,DF,9018645,1495,6033,9499,9776,8999370,8123,1653
2020-05-14,9,CIUDAD DE MÉXICO,DF,9018645,1495,6033,9560,10332,8998753,8588,1744
2020-05-15,9,CIUDAD DE MÉXICO,DF,9018645,1495,6033,9674,11154,8997817,9322,1832
2020-05-16,9,CIUDAD DE MÉXICO,DF,9018645,1495,6033,9827,11703,8997115,9788,1915
2020-05-17,9,CIUDAD DE MÉXICO,DF,9018645,1495,6033,9925,12278,8996442,10269,2009
2020-05-18,9,CIUDAD DE MÉXICO,DF,9018645,1495,6033,10169,13026,8995450,10915,2111
2020-05-19,9,CIUDAD DE MÉXICO,DF,9018645,1495,6033,10166,13691,8994788,11488,2203
2020-05-20,9,CIUDAD DE MÉXICO,DF,9018645,1495,6033,10726,14283,8993636,12009,2274
2020-05-21,9,CIUDAD DE MÉXICO,DF,9018645,1495,6033,10654,14955,8993036,12581,2374
2020-05-22,9,CIUDAD DE MÉXICO,DF,9018645,1495,6033,10666,15701,8992278,13238,2463
2020-05-23,9,CIUDAD DE MÉXICO,DF,9018645,1495,6033,10667,16360,8991618,13804,2556
2020-05-24,9,CIUDAD DE MÉXICO,DF,9018645,1495,6033,10429,17235,8990981,14592,2643
2020-05-25,9,CIUDAD DE MÉXICO,DF,9018645,1495,6033,10689,18025,8989931,15292,2733
2020-05-26,9,CIUDAD DE MÉXICO,DF,9018645,1495,6033,10676,18757,8989212,15942,2815
2020-05-27,9,CIUDAD DE MÉXICO,DF,9018645,1495,6033,10731,19390,8988524,16498,2892
2020-05-28,9,CIUDAD DE MÉXICO,DF,9018645,1495,6033,10893,20017,8987735,17042,2975
2020-05-29,9,CIUDAD DE MÉXICO,DF,9018645,1495,6033,10706,20927,8987012,17881,3046
2020-05-30,9,CIUDAD DE MÉXICO,DF,9018645,1495,6033,10698,21612,8986335,18499,3113
2020-05-31,9,CIUDAD DE MÉXICO,DF,9018645,1495,6033,10672,22291,8985682,19087,3204
2020-06-01,9,CIUDAD DE MÉXICO,DF,9018645,1495,6033,10928,23287,8984430,19995,3292
2020-06-02,9,CIUDAD DE MÉXICO,DF,9018645,1495,6033,10997,23931,8983717,20580,3351
2020-06-03,9,CIUDAD DE MÉXICO,DF,9018645,1495,6033,10514,25074,8983057,21642,3432
2020-06-04,9,CIUDAD DE MÉXICO,DF,9018645,1495,6033,10637,25687,8982321,22176,3511
2020-06-05,9,CIUDAD DE MÉXICO,DF,9018645,1495,6033,10714,26453,8981478,22864,3589
2020-06-06,9,CIUDAD DE MÉXICO,DF,9018645,1495,6033,10755,27123,8980767,23447,3676
2020-06-07,9,CIUDAD DE MÉXICO,DF,9018645,1495,6033,10654,27765,8980226,24016,3749
2020-06-08,9,CIUDAD DE MÉXICO,DF,9018645,1495,6033,10349,28793,8979503,24965,3828
2020-06-09,9,CIUDAD DE MÉXICO,DF,9018645,1495,6033,10173,29517,8978955,25614,3903
2020-06-10,9,CIUDAD DE MÉXICO,DF,9018645,1495,6033,10261,30230,8978154,26247,3983
2020-06-11,9,CIUDAD DE MÉXICO,DF,9018645,1495,6033,10004,31021,8977620,26963,4058
2020-06-12,9,CIUDAD DE MÉXICO,DF,9018645,1495,6033,9789,31779,8977077,27630,4149
2020-06-13,9,CIUDAD DE MÉXICO,DF,9018645,1495,6033,9506,32486,8976653,28249,4237
2020-06-14,9,CIUDAD DE MÉXICO,DF,9018645,1495,6033,9183,33147,8976315,28833,4314
2020-06-15,9,CIUDAD DE MÉXICO,DF,9018645,1495,6033,8448,34339,8975858,29970,4369
2020-06-16,9,CIUDAD DE MÉXICO,DF,9018645,1495,6033,7979,35076,8975590,30638,4438
2020-06-17,9,CIUDAD DE MÉXICO,DF,9018645,1495,6033,7492,35755,8975398,31251,4504
2020-06-18,9,CIUDAD DE MÉXICO,DF,9018645,1495,6033,6950,36482,8975213,31932,4550
2020-06-19,9,CIUDAD DE MÉXICO,DF,9018645,1495,6033,6236,37324,8975085,32732,4592
2020-06-20,9,CIUDAD DE MÉXICO,DF,9018645,1495,6033,5573,38017,8975055,33398,4619
2020-06-21,9,CIUDAD DE MÉXICO,DF,9018645,1495,6033,5026,38570,8975049,33914,4656
2020-06-22,9,CIUDAD DE MÉXICO,DF,9018645,1495,6033,4326,39270,8975049,34601,4669
2020-06-23,9,CIUDAD DE MÉXICO,DF,9018645,1495,6033,3804,39792,8975049,35123,4669
2020-03-06,10,DURANGO,DG,1868996,123317,15,1,0,1868995,0,0
2020-03-07,10,DURANGO,DG,1868996,123317,15,1,0,1868995,0,0
2020-03-08,10,DURANGO,DG,1868996,123317,15,1,0,1868995,0,0
2020-03-09,10,DURANGO,DG,1868996,123317,15,2,0,1868994,0,0
2020-03-10,10,DURANGO,DG,1868996,123317,15,2,0,1868994,0,0
2020-03-11,10,DURANGO,DG,1868996,123317,15,3,0,1868993,0,0
2020-03-12,10,DURANGO,DG,1868996,123317,15,3,0,1868993,0,0
2020-03-13,10,DURANGO,DG,1868996,123317,15,3,0,1868993,0,0
2020-03-14,10,DURANGO,DG,1868996,123317,15,3,0,1868993,0,0
2020-03-15,10,DURANGO,DG,1868996,123317,15,4,0,1868992,0,0
2020-03-16,10,DURANGO,DG,1868996,123317,15,4,0,1868992,0,0
2020-03-17,10,DURANGO,DG,1868996,123317,15,4,0,1868992,0,0
2020-03-18,10,DURANGO,DG,1868996,123317,15,5,1,1868990,0,1
2020-03-19,10,DURANGO,DG,1868996,123317,15,6,1,1868989,0,1
2020-03-20,10,DURANGO,DG,1868996,123317,15,5,2,1868989,1,1
2020-03-21,10,DURANGO,DG,1868996,123317,15,5,2,1868989,1,1
2020-03-22,10,DURANGO,DG,1868996,123317,15,5,2,1868989,1,1
2020-03-23,10,DURANGO,DG,1868996,123317,15,6,3,1868987,2,1
2020-03-24,10,DURANGO,DG,1868996,123317,15,6,4,1868986,2,2
2020-03-25,10,DURANGO,DG,1868996,123317,15,6,5,1868985,3,2
2020-03-26,10,DURANGO,DG,1868996,123317,15,6,5,1868985,3,2
2020-03-27,10,DURANGO,DG,1868996,123317,15,6,5,1868985,3,2
2020-03-28,10,DURANGO,DG,1868996,123317,15,7,5,1868984,3,2
2020-03-29,10,DURANGO,DG,1868996,123317,15,8,5,1868983,3,2
2020-03-30,10,DURANGO,DG,1868996,123317,15,10,5,1868981,3,2
2020-03-31,10,DURANGO,DG,1868996,123317,15,9,6,1868981,3,3
2020-04-01,10,DURANGO,DG,1868996,123317,15,6,9,1868981,5,4
2020-04-02,10,DURANGO,DG,1868996,123317,15,7,9,1868980,5,4
2020-04-03,10,DURANGO,DG,1868996,123317,15,7,9,1868980,5,4
2020-04-04,10,DURANGO,DG,1868996,123317,15,8,9,1868979,5,4
2020-04-05,10,DURANGO,DG,1868996,123317,15,8,9,1868979,5,4
2020-04-06,10,DURANGO,DG,1868996,123317,15,7,11,1868978,7,4
2020-04-07,10,DURANGO,DG,1868996,123317,15,7,11,1868978,7,4
2020-04-08,10,DURANGO,DG,1868996,123317,15,8,11,1868977,7,4
2020-04-09,10,DURANGO,DG,1868996,123317,15,8,11,1868977,7,4
2020-04-10,10,DURANGO,DG,1868996,123317,15,12,11,1868973,7,4
2020-04-11,10,DURANGO,DG,1868996,123317,15,15,12,1868969,8,4
2020-04-12,10,DURANGO,DG,1868996,123317,15,15,13,1868968,9,4
2020-04-13,10,DURANGO,DG,1868996,123317,15,16,15,1868965,11,4
2020-04-14,10,DURANGO,DG,1868996,123317,15,22,15,1868959,11,4
2020-04-15,10,DURANGO,DG,1868996,123317,15,22,15,1868959,11,4
2020-04-16,10,DURANGO,DG,1868996,123317,15,22,16,1868958,12,4
2020-04-17,10,DURANGO,DG,1868996,123317,15,22,16,1868958,12,4
2020-04-18,10,DURANGO,DG,1868996,123317,15,24,16,1868956,12,4
2020-04-19,10,DURANGO,DG,1868996,123317,15,26,16,1868954,12,4
2020-04-20,10,DURANGO,DG,1868996,123317,15,30,17,1868949,13,4
2020-04-21,10,DURANGO,DG,1868996,123317,15,32,18,1868946,13,5
2020-04-22,10,DURANGO,DG,1868996,123317,15,38,18,1868940,13,5
2020-04-23,10,DURANGO,DG,1868996,123317,15,43,18,1868935,13,5
2020-04-24,10,DURANGO,DG,1868996,123317,15,45,23,1868928,17,6
2020-04-25,10,DURANGO,DG,1868996,123317,15,44,28,1868924,21,7
2020-04-26,10,DURANGO,DG,1868996,123317,15,52,30,1868914,22,8
2020-04-27,10,DURANGO,DG,1868996,123317,15,53,32,1868911,24,8
2020-04-28,10,DURANGO,DG,1868996,123317,15,52,38,1868906,29,9
2020-04-29,10,DURANGO,DG,1868996,123317,15,53,38,1868905,29,9
2020-04-30,10,DURANGO,DG,1868996,123317,15,54,39,1868903,30,9
2020-05-01,10,DURANGO,DG,1868996,123317,15,63,40,1868893,30,10
2020-05-02,10,DURANGO,DG,1868996,123317,15,65,44,1868887,32,12
2020-05-03,10,DURANGO,DG,1868996,123317,15,68,47,1868881,34,13
2020-05-04,10,DURANGO,DG,1868996,123317,15,70,52,1868874,39,13
2020-05-05,10,DURANGO,DG,1868996,123317,15,75,55,1868866,42,13
2020-05-06,10,DURANGO,DG,1868996,123317,15,78,61,1868857,48,13
2020-05-07,10,DURANGO,DG,1868996,123317,15,86,64,1868846,51,13
2020-05-08,10,DURANGO,DG,1868996,123317,15,87,71,1868838,56,15
2020-05-09,10,DURANGO,DG,1868996,123317,15,90,76,1868830,60,16
2020-05-10,10,DURANGO,DG,1868996,123317,15,84,86,1868826,70,16
2020-05-11,10,DURANGO,DG,1868996,123317,15,90,88,1868818,72,16
2020-05-12,10,DURANGO,DG,1868996,123317,15,94,92,1868810,76,16
2020-05-13,10,DURANGO,DG,1868996,123317,15,102,93,1868801,76,17
2020-05-14,10,DURANGO,DG,1868996,123317,15,108,98,1868790,78,20
2020-05-15,10,DURANGO,DG,1868996,123317,15,110,110,1868776,87,23
2020-05-16,10,DURANGO,DG,1868996,123317,15,115,117,1868764,92,25
2020-05-17,10,DURANGO,DG,1868996,123317,15,119,120,1868757,94,26
2020-05-18,10,DURANGO,DG,1868996,123317,15,124,127,1868745,101,26
2020-05-19,10,DURANGO,DG,1868996,123317,15,138,133,1868725,107,26
2020-05-20,10,DURANGO,DG,1868996,123317,15,149,142,1868705,113,29
2020-05-21,10,DURANGO,DG,1868996,123317,15,150,154,1868692,124,30
2020-05-22,10,DURANGO,DG,1868996,123317,15,160,159,1868677,129,30
2020-05-23,10,DURANGO,DG,1868996,123317,15,180,164,1868652,134,30
2020-05-24,10,DURANGO,DG,1868996,123317,15,200,171,1868625,138,33
2020-05-25,10,DURANGO,DG,1868996,123317,15,214,181,1868601,145,36
2020-05-26,10,DURANGO,DG,1868996,123317,15,230,191,1868575,153,38
2020-05-27,10,DURANGO,DG,1868996,123317,15,253,200,1868543,160,40
2020-05-28,10,DURANGO,DG,1868996,123317,15,280,212,1868504,169,43
2020-05-29,10,DURANGO,DG,1868996,123317,15,294,227,1868475,181,46
2020-05-30,10,DURANGO,DG,1868996,123317,15,324,236,1868436,190,46
2020-05-31,10,DURANGO,DG,1868996,123317,15,350,244,1868402,195,49
2020-06-01,10,DURANGO,DG,1868996,123317,15,410,257,1868329,207,50
2020-06-02,10,DURANGO,DG,1868996,123317,15,421,281,1868294,227,54
2020-06-03,10,DURANGO,DG,1868996,123317,15,446,298,1868252,243,55
2020-06-04,10,DURANGO,DG,1868996,123317,15,483,312,1868201,255,57
2020-06-05,10,DURANGO,DG,1868996,123317,15,529,330,1868137,269,61
2020-06-06,10,DURANGO,DG,1868996,123317,15,565,352,1868079,290,62
2020-06-07,10,DURANGO,DG,1868996,123317,15,593,374,1868029,311,63
2020-06-08,10,DURANGO,DG,1868996,123317,15,622,398,1867976,332,66
2020-06-09,10,DURANGO,DG,1868996,123317,15,632,423,1867941,355,68
2020-06-10,10,DURANGO,DG,1868996,123317,15,649,459,1867888,385,74
2020-06-11,10,DURANGO,DG,1868996,123317,15,661,500,1867835,422,78
2020-06-12,10,DURANGO,DG,1868996,123317,15,670,535,1867791,450,85
2020-06-13,10,DURANGO,DG,1868996,123317,15,659,576,1867761,487,89
2020-06-14,10,DURANGO,DG,1868996,123317,15,662,611,1867723,517,94
2020-06-15,10,DURANGO,DG,1868996,123317,15,622,687,1867687,587,100
2020-06-16,10,DURANGO,DG,1868996,123317,15,606,724,1867666,620,104
2020-06-17,10,DURANGO,DG,1868996,123317,15,593,772,1867631,660,112
2020-06-18,10,DURANGO,DG,1868996,123317,15,556,819,1867621,706,113
2020-06-19,10,DURANGO,DG,1868996,123317,15,508,882,1867606,767,115
2020-06-20,10,DURANGO,DG,1868996,123317,15,457,934,1867605,818,116
2020-06-21,10,DURANGO,DG,1868996,123317,15,410,983,1867603,866,117
2020-06-22,10,DURANGO,DG,1868996,123317,15,361,1032,1867603,915,117
2020-06-23,10,DURANGO,DG,1868996,123317,15,327,1066,1867603,949,117
2020-03-10,11,GUANAJUATO,GT,6228175,30608,203,1,0,6228174,0,0
2020-03-11,11,GUANAJUATO,GT,6228175,30608,203,1,0,6228174,0,0
2020-03-12,11,GUANAJUATO,GT,6228175,30608,203,3,0,6228172,0,0
2020-03-13,11,GUANAJUATO,GT,6228175,30608,203,3,0,6228172,0,0
2020-03-14,11,GUANAJUATO,GT,6228175,30608,203,6,0,6228169,0,0
2020-03-15,11,GUANAJUATO,GT,6228175,30608,203,9,0,6228166,0,0
2020-03-16,11,GUANAJUATO,GT,6228175,30608,203,19,0,6228156,0,0
2020-03-17,11,GUANAJUATO,GT,6228175,30608,203,23,0,6228152,0,0
2020-03-18,11,GUANAJUATO,GT,6228175,30608,203,25,0,6228150,0,0
2020-03-19,11,GUANAJUATO,GT,6228175,30608,203,26,0,6228149,0,0
2020-03-20,11,GUANAJUATO,GT,6228175,30608,203,33,0,6228142,0,0
2020-03-21,11,GUANAJUATO,GT,6228175,30608,203,37,0,6228138,0,0
2020-03-22,11,GUANAJUATO,GT,6228175,30608,203,42,0,6228133,0,0
2020-03-23,11,GUANAJUATO,GT,6228175,30608,203,44,0,6228131,0,0
2020-03-24,11,GUANAJUATO,GT,6228175,30608,203,46,1,6228128,1,0
2020-03-25,11,GUANAJUATO,GT,6228175,30608,203,49,1,6228125,1,0
2020-03-26,11,GUANAJUATO,GT,6228175,30608,203,52,3,6228120,3,0
2020-03-27,11,GUANAJUATO,GT,6228175,30608,203,57,3,6228115,3,0
2020-03-28,11,GUANAJUATO,GT,6228175,30608,203,55,6,6228114,6,0
2020-03-29,11,GUANAJUATO,GT,6228175,30608,203,52,9,6228114,9,0
2020-03-30,11,GUANAJUATO,GT,6228175,30608,203,43,19,6228113,19,0
2020-03-31,11,GUANAJUATO,GT,6228175,30608,203,40,23,6228112,23,0
2020-04-01,11,GUANAJUATO,GT,6228175,30608,203,45,25,6228105,25,0
2020-04-02,11,GUANAJUATO,GT,6228175,30608,203,51,26,6228098,26,0
2020-04-03,11,GUANAJUATO,GT,6228175,30608,203,50,33,6228092,33,0
2020-04-04,11,GUANAJUATO,GT,6228175,30608,203,49,37,6228089,37,0
2020-04-05,11,GUANAJUATO,GT,6228175,30608,203,48,43,6228084,41,2
2020-04-06,11,GUANAJUATO,GT,6228175,30608,203,49,45,6228081,43,2
2020-04-07,11,GUANAJUATO,GT,6228175,30608,203,46,49,6228080,46,3
2020-04-08,11,GUANAJUATO,GT,6228175,30608,203,49,51,6228075,48,3
2020-04-09,11,GUANAJUATO,GT,6228175,30608,203,49,56,6228070,52,4
2020-04-10,11,GUANAJUATO,GT,6228175,30608,203,48,62,6228065,57,5
2020-04-11,11,GUANAJUATO,GT,6228175,30608,203,52,63,6228060,58,5
2020-04-12,11,GUANAJUATO,GT,6228175,30608,203,59,63,6228053,58,5
2020-04-13,11,GUANAJUATO,GT,6228175,30608,203,70,64,6228041,59,5
2020-04-14,11,GUANAJUATO,GT,6228175,30608,203,87,67,6228021,60,7
2020-04-15,11,GUANAJUATO,GT,6228175,30608,203,97,73,6228005,65,8
2020-04-16,11,GUANAJUATO,GT,6228175,30608,203,106,78,6227991,70,8
2020-04-17,11,GUANAJUATO,GT,6228175,30608,203,104,87,6227984,76,11
2020-04-18,11,GUANAJUATO,GT,6228175,30608,203,117,89,6227969,78,11
2020-04-19,11,GUANAJUATO,GT,6228175,30608,203,126,93,6227956,82,11
2020-04-20,11,GUANAJUATO,GT,6228175,30608,203,139,95,6227941,84,11
2020-04-21,11,GUANAJUATO,GT,6228175,30608,203,149,98,6227928,85,13
2020-04-22,11,GUANAJUATO,GT,6228175,30608,203,154,106,6227915,90,16
2020-04-23,11,GUANAJUATO,GT,6228175,30608,203,157,113,6227905,94,19
2020-04-24,11,GUANAJUATO,GT,6228175,30608,203,173,118,6227884,98,20
2020-04-25,11,GUANAJUATO,GT,6228175,30608,203,180,125,6227870,102,23
2020-04-26,11,GUANAJUATO,GT,6228175,30608,203,192,134,6227849,109,25
2020-04-27,11,GUANAJUATO,GT,6228175,30608,203,200,143,6227832,118,25
2020-04-28,11,GUANAJUATO,GT,6228175,30608,203,192,160,6227823,135,25
2020-04-29,11,GUANAJUATO,GT,6228175,30608,203,182,178,6227815,151,27
2020-04-30,11,GUANAJUATO,GT,6228175,30608,203,190,191,6227794,161,30
2020-05-01,11,GUANAJUATO,GT,6228175,30608,203,214,200,6227761,167,33
2020-05-02,11,GUANAJUATO,GT,6228175,30608,203,237,214,6227724,179,35
2020-05-03,11,GUANAJUATO,GT,6228175,30608,203,249,229,6227697,191,38
2020-05-04,11,GUANAJUATO,GT,6228175,30608,203,264,245,6227666,204,41
2020-05-05,11,GUANAJUATO,GT,6228175,30608,203,283,258,6227634,215,43
2020-05-06,11,GUANAJUATO,GT,6228175,30608,203,298,272,6227605,226,46
2020-05-07,11,GUANAJUATO,GT,6228175,30608,203,328,284,6227563,234,50
2020-05-08,11,GUANAJUATO,GT,6228175,30608,203,345,305,6227525,249,56
2020-05-09,11,GUANAJUATO,GT,6228175,30608,203,370,319,6227486,259,60
2020-05-10,11,GUANAJUATO,GT,6228175,30608,203,380,339,6227456,278,61
2020-05-11,11,GUANAJUATO,GT,6228175,30608,203,414,356,6227405,292,64
2020-05-12,11,GUANAJUATO,GT,6228175,30608,203,454,365,6227356,300,65
2020-05-13,11,GUANAJUATO,GT,6228175,30608,203,473,375,6227327,306,69
2020-05-14,11,GUANAJUATO,GT,6228175,30608,203,488,395,6227292,324,71
2020-05-15,11,GUANAJUATO,GT,6228175,30608,203,527,422,6227226,347,75
2020-05-16,11,GUANAJUATO,GT,6228175,30608,203,542,458,6227175,380,78
2020-05-17,11,GUANAJUATO,GT,6228175,30608,203,578,482,6227115,403,79
2020-05-18,11,GUANAJUATO,GT,6228175,30608,203,613,516,6227046,432,84
2020-05-19,11,GUANAJUATO,GT,6228175,30608,203,632,547,6226996,460,87
2020-05-20,11,GUANAJUATO,GT,6228175,30608,203,665,576,6226934,488,88
2020-05-21,11,GUANAJUATO,GT,6228175,30608,203,654,615,6226906,525,90
2020-05-22,11,GUANAJUATO,GT,6228175,30608,203,699,657,6226819,561,96
2020-05-23,11,GUANAJUATO,GT,6228175,30608,203,759,697,6226719,598,99
2020-05-24,11,GUANAJUATO,GT,6228175,30608,203,840,727,6226608,626,101
2020-05-25,11,GUANAJUATO,GT,6228175,30608,203,934,782,6226459,675,107
2020-05-26,11,GUANAJUATO,GT,6228175,30608,203,992,829,6226354,719,110
2020-05-27,11,GUANAJUATO,GT,6228175,30608,203,1089,858,6226228,745,113
2020-05-28,11,GUANAJUATO,GT,6228175,30608,203,1168,896,6226111,779,117
2020-05-29,11,GUANAJUATO,GT,6228175,30608,203,1263,960,6225952,843,117
2020-05-30,11,GUANAJUATO,GT,6228175,30608,203,1374,1010,6225791,891,119
2020-05-31,11,GUANAJUATO,GT,6228175,30608,203,1472,1069,6225634,944,125
2020-06-01,11,GUANAJUATO,GT,6228175,30608,203,1602,1135,6225438,1008,127
2020-06-02,11,GUANAJUATO,GT,6228175,30608,203,1706,1187,6225282,1055,132
2020-06-03,11,GUANAJUATO,GT,6228175,30608,203,1799,1250,6225126,1114,136
2020-06-04,11,GUANAJUATO,GT,6228175,30608,203,1917,1283,6224975,1142,141
2020-06-05,11,GUANAJUATO,GT,6228175,30608,203,2007,1371,6224797,1223,148
2020-06-06,11,GUANAJUATO,GT,6228175,30608,203,2099,1480,6224596,1322,158
2020-06-07,11,GUANAJUATO,GT,6228175,30608,203,2129,1590,6224456,1425,165
2020-06-08,11,GUANAJUATO,GT,6228175,30608,203,2165,1744,6224266,1568,176
2020-06-09,11,GUANAJUATO,GT,6228175,30608,203,2233,1849,6224093,1667,182
2020-06-10,11,GUANAJUATO,GT,6228175,30608,203,2295,1987,6223893,1790,197
2020-06-11,11,GUANAJUATO,GT,6228175,30608,203,2302,2110,6223763,1900,210
2020-06-12,11,GUANAJUATO,GT,6228175,30608,203,2360,2268,6223547,2053,215
2020-06-13,11,GUANAJUATO,GT,6228175,30608,203,2388,2432,6223355,2208,224
2020-06-14,11,GUANAJUATO,GT,6228175,30608,203,2491,2584,6223100,2356,228
2020-06-15,11,GUANAJUATO,GT,6228175,30608,203,2496,2783,6222896,2545,238
2020-06-16,11,GUANAJUATO,GT,6228175,30608,203,2457,2937,6222781,2692,245
2020-06-17,11,GUANAJUATO,GT,6228175,30608,203,2348,3086,6222741,2837,249
2020-06-18,11,GUANAJUATO,GT,6228175,30608,203,2210,3236,6222729,2976,260
2020-06-19,11,GUANAJUATO,GT,6228175,30608,203,2034,3414,6222727,3149,265
2020-06-20,11,GUANAJUATO,GT,6228175,30608,203,1831,3618,6222726,3345,273
2020-06-21,11,GUANAJUATO,GT,6228175,30608,203,1691,3758,6222726,3478,280
2020-06-22,11,GUANAJUATO,GT,6228175,30608,203,1509,3940,6222726,3660,280
2020-06-23,11,GUANAJUATO,GT,6228175,30608,203,1344,4105,6222726,3825,280
2020-03-08,12,GUERRERO,GR,3657048,63596,58,1,0,3657047,0,0
2020-03-09,12,GUERRERO,GR,3657048,63596,58,2,0,3657046,0,0
2020-03-10,12,GUERRERO,GR,3657048,63596,58,2,0,3657046,0,0
2020-03-11,12,GUERRERO,GR,3657048,63596,58,3,0,3657045,0,0
2020-03-12,12,GUERRERO,GR,3657048,63596,58,4,0,3657044,0,0
2020-03-13,12,GUERRERO,GR,3657048,63596,58,5,0,3657043,0,0
2020-03-14,12,GUERRERO,GR,3657048,63596,58,5,0,3657043,0,0
2020-03-15,12,GUERRERO,GR,3657048,63596,58,8,0,3657040,0,0
2020-03-16,12,GUERRERO,GR,3657048,63596,58,9,0,3657039,0,0
2020-03-17,12,GUERRERO,GR,3657048,63596,58,12,0,3657036,0,0
2020-03-18,12,GUERRERO,GR,3657048,63596,58,14,0,3657034,0,0
2020-03-19,12,GUERRERO,GR,3657048,63596,58,16,0,3657032,0,0
2020-03-20,12,GUERRERO,GR,3657048,63596,58,19,0,3657029,0,0
2020-03-21,12,GUERRERO,GR,3657048,63596,58,22,0,3657026,0,0
2020-03-22,12,GUERRERO,GR,3657048,63596,58,22,1,3657025,1,0
2020-03-23,12,GUERRERO,GR,3657048,63596,58,24,2,3657022,2,0
2020-03-24,12,GUERRERO,GR,3657048,63596,58,25,2,3657021,2,0
2020-03-25,12,GUERRERO,GR,3657048,63596,58,25,3,3657020,3,0
2020-03-26,12,GUERRERO,GR,3657048,63596,58,27,4,3657017,4,0
2020-03-27,12,GUERRERO,GR,3657048,63596,58,26,5,3657017,5,0
2020-03-28,12,GUERRERO,GR,3657048,63596,58,26,6,3657016,5,1
2020-03-29,12,GUERRERO,GR,3657048,63596,58,24,9,3657015,8,1
2020-03-30,12,GUERRERO,GR,3657048,63596,58,27,10,3657011,9,1
2020-03-31,12,GUERRERO,GR,3657048,63596,58,29,13,3657006,12,1
